state,year,month,blood_type,donations
Sarawak,2022,1,a,886
Sarawak,2022,1,ab,237
Sarawak,2022,1,all,3844
Sarawak,2022,1,b,1128
Sarawak,2022,1,o,1593
Sarawak,2022,2,a,763
Sarawak,2022,2,ab,217
Sarawak,2022,2,all,3221
Sarawak,2022,2,b,882
Sarawak,2022,2,o,1359
Sarawak,2022,3,a,802
Sarawak,2022,3,ab,208
Sarawak,2022,3,all,3341
Sarawak,2022,3,b,992
Sarawak,2022,3,o,1339
Sarawak,2022,4,a,719
Sarawak,2022,4,ab,184
Sarawak,2022,4,all,2940
Sarawak,2022,4,b,801
Sarawak,2022,4,o,1235
Sarawak,2022,5,a,922
Sarawak,2022,5,ab,235
Sarawak,2022,5,all,3588
Sarawak,2022,5,b,972
Sarawak,2022,5,o,1459
Sarawak,2022,6,a,820
Sarawak,2022,6,ab,232
Sarawak,2022,6,all,3627
Sarawak,2022,6,b,1059
Sarawak,2022,6,o,1516
Sarawak,2022,7,a,823
Sarawak,2022,7,ab,173
Sarawak,2022,7,all,3319
Sarawak,2022,7,b,945
Sarawak,2022,7,o,1378
Sarawak,2022,8,a,746
Sarawak,2022,8,ab,206
Sarawak,2022,8,all,3155
Sarawak,2022,8,b,887
Sarawak,2022,8,o,1316
Sarawak,2022,9,a,787
Sarawak,2022,9,ab,215
Sarawak,2022,9,all,3419
Sarawak,2022,9,b,1003
Sarawak,2022,9,o,1413
Sarawak,2022,10,a,925
Sarawak,2022,10,ab,267
Sarawak,2022,10,all,3749
Sarawak,2022,10,b,1069
Sarawak,2022,10,o,1488
Sarawak,2022,11,a,649
Sarawak,2022,11,ab,156
Sarawak,2022,11,all,2585
Sarawak,2022,11,b,649
Sarawak,2022,11,o,1131
Sarawak,2022,12,a,723
Sarawak,2022,12,ab,196
Sarawak,2022,12,all,3341
Sarawak,2022,12,b,1001
Sarawak,2022,12,o,1421
Sarawak,2023,1,a,724
Sarawak,2023,1,ab,186
Sarawak,2023,1,all,3140
Sarawak,2023,1,b,917
Sarawak,2023,1,o,1313
Sarawak,2023,2,a,905
Sarawak,2023,2,ab,239
Sarawak,2023,2,all,3642
Sarawak,2023,2,b,1025
Sarawak,2023,2,o,1473
Sarawak,2023,3,a,856
Sarawak,2023,3,ab,167
Sarawak,2023,3,all,3611
Sarawak,2023,3,b,1021
Sarawak,2023,3,o,1567
Sarawak,2023,4,a,715
Sarawak,2023,4,ab,174
Sarawak,2023,4,all,2816
Sarawak,2023,4,b,750
Sarawak,2023,4,o,1177
Sarawak,2023,5,a,970
Sarawak,2023,5,ab,261
Sarawak,2023,5,all,4099
Sarawak,2023,5,b,1187
Sarawak,2023,5,o,1681
Sarawak,2023,6,a,890
Sarawak,2023,6,ab,206
Sarawak,2023,6,all,3609
Sarawak,2023,6,b,1019
Sarawak,2023,6,o,1494
Sarawak,2023,7,a,850
Sarawak,2023,7,ab,205
Sarawak,2023,7,all,3485
Sarawak,2023,7,b,996
Sarawak,2023,7,o,1434
Sarawak,2023,8,a,821
Sarawak,2023,8,ab,226
Sarawak,2023,8,all,3528
Sarawak,2023,8,b,1022
Sarawak,2023,8,o,1459
Sarawak,2023,9,a,824
Sarawak,2023,9,ab,215
Sarawak,2023,9,all,3416
Sarawak,2023,9,b,978
Sarawak,2023,9,o,1399
Sarawak,2023,10,a,815
Sarawak,2023,10,ab,223
Sarawak,2023,10,all,3397
Sarawak,2023,10,b,1021
Sarawak,2023,10,o,1338
Sarawak,2023,11,a,837
Sarawak,2023,11,ab,223
Sarawak,2023,11,all,3493
Sarawak,2023,11,b,1005
Sarawak,2023,11,o,1428
Sarawak,2023,12,a,777
Sarawak,2023,12,ab,174
Sarawak,2023,12,all,3357
Sarawak,2023,12,b,981
Sarawak,2023,12,o,1425
Sarawak,2024,1,a,857
Sarawak,2024,1,ab,230
Sarawak,2024,1,all,3746
Sarawak,2024,1,b,1072
Sarawak,2024,1,o,1586
Sarawak,2024,2,a,747
Sarawak,2024,2,ab,211
Sarawak,2024,2,all,3057
Sarawak,2024,2,b,799
Sarawak,2024,2,o,1300
Sarawak,2024,3,a,996
Sarawak,2024,3,ab,269
Sarawak,2024,3,all,4001
Sarawak,2024,3,b,1059
Sarawak,2024,3,o,1677
Sarawak,2024,4,a,825
Sarawak,2024,4,ab,209
Sarawak,2024,4,all,3305
Sarawak,2024,4,b,954
Sarawak,2024,4,o,1317
Sarawak,2024,5,a,1001
Sarawak,2024,5,ab,206
Sarawak,2024,5,all,3894
Sarawak,2024,5,b,1111
Sarawak,2024,5,o,1576
Sarawak,2024,6,a,796
Sarawak,2024,6,ab,215
Sarawak,2024,6,all,3448
Sarawak,2024,6,b,969
Sarawak,2024,6,o,1468
Sarawak,2024,7,a,855
Sarawak,2024,7,ab,200
Sarawak,2024,7,all,3592
Sarawak,2024,7,b,1033
Sarawak,2024,7,o,1504
Sarawak,2024,8,a,854
Sarawak,2024,8,ab,189
Sarawak,2024,8,all,3385
Sarawak,2024,8,b,979
Sarawak,2024,8,o,1363
Sarawak,2024,9,a,372
Sarawak,2024,9,ab,112
Sarawak,2024,9,all,1666
Sarawak,2024,9,b,496
Sarawak,2024,9,o,686
Selangor,2019,1,a,548
Selangor,2019,1,ab,130
Selangor,2019,1,all,2098
Selangor,2019,1,b,559
Selangor,2019,1,o,861
Selangor,2019,2,a,543
Selangor,2019,2,ab,153
Selangor,2019,2,all,2204
Selangor,2019,2,b,663
Selangor,2019,2,o,845
Selangor,2019,3,a,616
Selangor,2019,3,ab,146
Selangor,2019,3,all,2449
Selangor,2019,3,b,646
Selangor,2019,3,o,1041
Selangor,2019,4,a,642
Selangor,2019,4,ab,147
Selangor,2019,4,all,2564
Selangor,2019,4,b,717
Selangor,2019,4,o,1058
Selangor,2019,5,a,460
Selangor,2019,5,ab,127
Selangor,2019,5,all,1791
Selangor,2019,5,b,449
Selangor,2019,5,o,755
Selangor,2019,6,a,470
Selangor,2019,6,ab,145
Selangor,2019,6,all,2017
Selangor,2019,6,b,557
Selangor,2019,6,o,845
Selangor,2019,7,a,598
Selangor,2019,7,ab,145
Selangor,2019,7,all,2522
Selangor,2019,7,b,658
Selangor,2019,7,o,1121
Selangor,2019,8,a,718
Selangor,2019,8,ab,185
Selangor,2019,8,all,2952
Selangor,2019,8,b,807
Selangor,2019,8,o,1242
Selangor,2019,9,a,552
Selangor,2019,9,ab,148
Selangor,2019,9,all,2269
Selangor,2019,9,b,595
Selangor,2019,9,o,974
Selangor,2019,10,a,540
Selangor,2019,10,ab,146
Selangor,2019,10,all,2379
Selangor,2019,10,b,648
Selangor,2019,10,o,1044
Selangor,2019,11,a,552
Selangor,2019,11,ab,187
Selangor,2019,11,all,2473
Selangor,2019,11,b,672
Selangor,2019,11,o,1062
Selangor,2019,12,a,603
Selangor,2019,12,ab,151
Selangor,2019,12,all,2347
Selangor,2019,12,b,605
Selangor,2019,12,o,988
Selangor,2020,1,a,558
Selangor,2020,1,ab,177
Selangor,2020,1,all,2486
Selangor,2020,1,b,680
Selangor,2020,1,o,1071
Selangor,2020,2,a,611
Selangor,2020,2,ab,170
Selangor,2020,2,all,2685
Selangor,2020,2,b,745
Selangor,2020,2,o,1158
Selangor,2020,3,a,653
Selangor,2020,3,ab,142
Selangor,2020,3,all,2668
Selangor,2020,3,b,673
Selangor,2020,3,o,1200
Selangor,2020,4,a,330
Selangor,2020,4,ab,86
Selangor,2020,4,all,1534
Selangor,2020,4,b,382
Selangor,2020,4,o,735
Selangor,2020,5,a,717
Selangor,2020,5,ab,182
Selangor,2020,5,all,2701
Selangor,2020,5,b,648
Selangor,2020,5,o,1154
Selangor,2020,6,a,709
Selangor,2020,6,ab,195
Selangor,2020,6,all,2856
Selangor,2020,6,b,758
Selangor,2020,6,o,1194
Selangor,2020,7,a,546
Selangor,2020,7,ab,136
Selangor,2020,7,all,2245
Selangor,2020,7,b,594
Selangor,2020,7,o,969
Selangor,2020,8,a,728
Selangor,2020,8,ab,167
Selangor,2020,8,all,2847
Selangor,2020,8,b,808
Selangor,2020,8,o,1144
Selangor,2020,9,a,539
Selangor,2020,9,ab,135
Selangor,2020,9,all,2205
Selangor,2020,9,b,597
Selangor,2020,9,o,934
Selangor,2020,10,a,722
Selangor,2020,10,ab,181
Selangor,2020,10,all,2998
Selangor,2020,10,b,816
Selangor,2020,10,o,1279
Selangor,2020,11,a,579
Selangor,2020,11,ab,139
Selangor,2020,11,all,2219
Selangor,2020,11,b,636
Selangor,2020,11,o,865
Selangor,2020,12,a,425
Selangor,2020,12,ab,114
Selangor,2020,12,all,1790
Selangor,2020,12,b,457
Selangor,2020,12,o,794
Selangor,2021,1,a,507
Selangor,2021,1,ab,113
Selangor,2021,1,all,2038
Selangor,2021,1,b,518
Selangor,2021,1,o,899
Selangor,2021,2,a,601
Selangor,2021,2,ab,153
Selangor,2021,2,all,2532
Selangor,2021,2,b,679
Selangor,2021,2,o,1099
Selangor,2021,3,a,657
Selangor,2021,3,ab,162
Selangor,2021,3,all,2580
Selangor,2021,3,b,679
Selangor,2021,3,o,1082
Selangor,2021,4,a,489
Selangor,2021,4,ab,128
Selangor,2021,4,all,2115
Selangor,2021,4,b,609
Selangor,2021,4,o,889
Selangor,2021,5,a,643
Selangor,2021,5,ab,145
Selangor,2021,5,all,2733
Selangor,2021,5,b,725
Selangor,2021,5,o,1219
Selangor,2021,6,a,569
Selangor,2021,6,ab,137
Selangor,2021,6,all,2440
Selangor,2021,6,b,652
Selangor,2021,6,o,1082
Selangor,2021,7,a,188
Selangor,2021,7,ab,39
Selangor,2021,7,all,873
Selangor,2021,7,b,246
Selangor,2021,7,o,400
Selangor,2021,8,a,562
Selangor,2021,8,ab,138
Selangor,2021,8,all,2406
Selangor,2021,8,b,616
Selangor,2021,8,o,1090
Selangor,2021,9,a,568
Selangor,2021,9,ab,131
Selangor,2021,9,all,2221
Selangor,2021,9,b,587
Selangor,2021,9,o,935
Selangor,2021,10,a,490
Selangor,2021,10,ab,117
Selangor,2021,10,all,2041
Selangor,2021,10,b,564
Selangor,2021,10,o,870
Selangor,2021,11,a,488
Selangor,2021,11,ab,111
Selangor,2021,11,all,2090
Selangor,2021,11,b,589
Selangor,2021,11,o,902
Selangor,2021,12,a,503
Selangor,2021,12,ab,128
Selangor,2021,12,all,2025
Selangor,2021,12,b,520
Selangor,2021,12,o,873
Selangor,2022,1,a,604
Selangor,2022,1,ab,146
Selangor,2022,1,all,2392
Selangor,2022,1,b,646
Selangor,2022,1,o,996
Selangor,2022,2,a,497
Selangor,2022,2,ab,121
Selangor,2022,2,all,2058
Selangor,2022,2,b,552
Selangor,2022,2,o,888
Selangor,2022,3,a,521
Selangor,2022,3,ab,120
Selangor,2022,3,all,2126
Selangor,2022,3,b,522
Selangor,2022,3,o,963
Selangor,2022,4,a,578
Selangor,2022,4,ab,144
Selangor,2022,4,all,2325
Selangor,2022,4,b,618
Selangor,2022,4,o,985
Selangor,2022,5,a,602
Selangor,2022,5,ab,135
Selangor,2022,5,all,2462
Selangor,2022,5,b,682
Selangor,2022,5,o,1043
Selangor,2022,6,a,687
Selangor,2022,6,ab,167
Selangor,2022,6,all,2841
Selangor,2022,6,b,767
Selangor,2022,6,o,1220
Selangor,2022,7,a,720
Selangor,2022,7,ab,197
Selangor,2022,7,all,2918
Selangor,2022,7,b,788
Selangor,2022,7,o,1213
Selangor,2022,8,a,655
Selangor,2022,8,ab,73
Selangor,2022,8,all,2453
Selangor,2022,8,b,619
Selangor,2022,8,o,1105
Selangor,2022,9,a,550
Selangor,2022,9,ab,166
Selangor,2022,9,all,2321
Selangor,2022,9,b,640
Selangor,2022,9,o,965
Selangor,2022,10,a,679
Selangor,2022,10,ab,135
Selangor,2022,10,all,2701
Selangor,2022,10,b,732
Selangor,2022,10,o,1155
Selangor,2022,11,a,540
Selangor,2022,11,ab,113
Selangor,2022,11,all,2193
Selangor,2022,11,b,566
Selangor,2022,11,o,973
Selangor,2022,12,a,580
Selangor,2022,12,ab,148
Selangor,2022,12,all,2523
Selangor,2022,12,b,711
Selangor,2022,12,o,1084
Selangor,2023,1,a,616
Selangor,2023,1,ab,125
Selangor,2023,1,all,2408
Selangor,2023,1,b,669
Selangor,2023,1,o,998
Selangor,2023,2,a,580
Selangor,2023,2,ab,133
Selangor,2023,2,all,2383
Selangor,2023,2,b,626
Selangor,2023,2,o,1044
Selangor,2023,3,a,549
Selangor,2023,3,ab,120
Selangor,2023,3,all,2358
Selangor,2023,3,b,674
Selangor,2023,3,o,1015
Selangor,2023,4,a,517
Selangor,2023,4,ab,101
Selangor,2023,4,all,2088
Selangor,2023,4,b,537
Selangor,2023,4,o,933
Selangor,2023,5,a,715
Selangor,2023,5,ab,136
Selangor,2023,5,all,2879
Selangor,2023,5,b,788
Selangor,2023,5,o,1240
Selangor,2023,6,a,659
Selangor,2023,6,ab,128
Selangor,2023,6,all,2604
Selangor,2023,6,b,734
Selangor,2023,6,o,1083
Selangor,2023,7,a,548
Selangor,2023,7,ab,129
Selangor,2023,7,all,2217
Selangor,2023,7,b,618
Selangor,2023,7,o,921
Selangor,2023,8,a,736
Selangor,2023,8,ab,161
Selangor,2023,8,all,2886
Selangor,2023,8,b,740
Selangor,2023,8,o,1249
Selangor,2023,9,a,625
Selangor,2023,9,ab,112
Selangor,2023,9,all,2477
Selangor,2023,9,b,692
Selangor,2023,9,o,1048
Selangor,2023,10,a,609
Selangor,2023,10,ab,160
Selangor,2023,10,all,2564
Selangor,2023,10,b,747
Selangor,2023,10,o,1048
Selangor,2023,11,a,680
Selangor,2023,11,ab,106
Selangor,2023,11,all,2644
Selangor,2023,11,b,736
Selangor,2023,11,o,1121
Selangor,2023,12,a,638
Selangor,2023,12,ab,146
Selangor,2023,12,all,2624
Selangor,2023,12,b,729
Selangor,2023,12,o,1111
Selangor,2024,1,a,555
Selangor,2024,1,ab,136
Selangor,2024,1,all,2247
Selangor,2024,1,b,624
Selangor,2024,1,o,932
Selangor,2024,2,a,590
Selangor,2024,2,ab,170
Selangor,2024,2,all,2634
Selangor,2024,2,b,753
Selangor,2024,2,o,1121
Selangor,2024,3,a,748
Selangor,2024,3,ab,186
Selangor,2024,3,all,2951
Selangor,2024,3,b,755
Selangor,2024,3,o,1262
Selangor,2024,4,a,682
Selangor,2024,4,ab,170
Selangor,2024,4,all,2733
Selangor,2024,4,b,749
Selangor,2024,4,o,1132
Selangor,2024,5,a,666
Selangor,2024,5,ab,64
Selangor,2024,5,all,2640
Selangor,2024,5,b,721
Selangor,2024,5,o,1189
Selangor,2024,6,a,634
Selangor,2024,6,ab,182
Selangor,2024,6,all,2750
Selangor,2024,6,b,761
Selangor,2024,6,o,1173
Selangor,2024,7,a,629
Selangor,2024,7,ab,135
Selangor,2024,7,all,2713
Selangor,2024,7,b,768
Selangor,2024,7,o,1181
Selangor,2024,8,a,658
Selangor,2024,8,ab,144
Selangor,2024,8,all,2688
Selangor,2024,8,b,756
Selangor,2024,8,o,1130
Selangor,2024,9,a,320
Selangor,2024,9,ab,82
Selangor,2024,9,all,1338
Selangor,2024,9,b,359
Selangor,2024,9,o,577
Terengganu,2019,1,a,345
Terengganu,2019,1,ab,97
Terengganu,2019,1,all,1418
Terengganu,2019,1,b,436
Terengganu,2019,1,o,540
Terengganu,2019,2,a,367
Terengganu,2019,2,ab,120
Terengganu,2019,2,all,1624
Terengganu,2019,2,b,483
Terengganu,2019,2,o,654
Terengganu,2019,3,a,279
Terengganu,2019,3,ab,70
Terengganu,2019,3,all,1141
Terengganu,2019,3,b,332
Terengganu,2019,3,o,460
Terengganu,2019,4,a,475
Terengganu,2019,4,ab,139
Terengganu,2019,4,all,1986
Terengganu,2019,4,b,551
Terengganu,2019,4,o,821
Terengganu,2019,5,a,292
Terengganu,2019,5,ab,100
Terengganu,2019,5,all,1321
Terengganu,2019,5,b,398
Terengganu,2019,5,o,531
Terengganu,2019,6,a,238
Terengganu,2019,6,ab,55
Terengganu,2019,6,all,940
Terengganu,2019,6,b,261
Terengganu,2019,6,o,386
Terengganu,2019,7,a,387
Terengganu,2019,7,ab,108
Terengganu,2019,7,all,1575
Terengganu,2019,7,b,435
Terengganu,2019,7,o,645
Terengganu,2019,8,a,271
Terengganu,2019,8,ab,85
Terengganu,2019,8,all,1051
Terengganu,2019,8,b,280
Terengganu,2019,8,o,415
Terengganu,2019,9,a,307
Terengganu,2019,9,ab,90
Terengganu,2019,9,all,1237
Terengganu,2019,9,b,350
Terengganu,2019,9,o,490
Terengganu,2019,10,a,292
Terengganu,2019,10,ab,79
Terengganu,2019,10,all,1167
Terengganu,2019,10,b,328
Terengganu,2019,10,o,468
Terengganu,2019,11,a,280
Terengganu,2019,11,ab,94
Terengganu,2019,11,all,1177
Terengganu,2019,11,b,313
Terengganu,2019,11,o,490
Terengganu,2019,12,a,398
Terengganu,2019,12,ab,127
Terengganu,2019,12,all,1667
Terengganu,2019,12,b,464
Terengganu,2019,12,o,678
Terengganu,2020,1,a,292
Terengganu,2020,1,ab,85
Terengganu,2020,1,all,1192
Terengganu,2020,1,b,338
Terengganu,2020,1,o,477
Terengganu,2020,2,a,342
Terengganu,2020,2,ab,118
Terengganu,2020,2,all,1352
Terengganu,2020,2,b,351
Terengganu,2020,2,o,541
Terengganu,2020,3,a,249
Terengganu,2020,3,ab,66
Terengganu,2020,3,all,1089
Terengganu,2020,3,b,331
Terengganu,2020,3,o,443
Terengganu,2020,4,a,290
Terengganu,2020,4,ab,80
Terengganu,2020,4,all,1246
Terengganu,2020,4,b,339
Terengganu,2020,4,o,537
Terengganu,2020,5,a,368
Terengganu,2020,5,ab,114
Terengganu,2020,5,all,1464
Terengganu,2020,5,b,425
Terengganu,2020,5,o,557
Terengganu,2020,6,a,297
Terengganu,2020,6,ab,77
Terengganu,2020,6,all,1222
Terengganu,2020,6,b,355
Terengganu,2020,6,o,493
Terengganu,2020,7,a,302
Terengganu,2020,7,ab,73
Terengganu,2020,7,all,1159
Terengganu,2020,7,b,311
Terengganu,2020,7,o,473
Terengganu,2020,8,a,347
Terengganu,2020,8,ab,95
Terengganu,2020,8,all,1397
Terengganu,2020,8,b,388
Terengganu,2020,8,o,567
Terengganu,2020,9,a,302
Terengganu,2020,9,ab,83
Terengganu,2020,9,all,1268
Terengganu,2020,9,b,339
Terengganu,2020,9,o,544
Terengganu,2020,10,a,313
Terengganu,2020,10,ab,102
Terengganu,2020,10,all,1297
Terengganu,2020,10,b,388
Terengganu,2020,10,o,494
Terengganu,2020,11,a,376
Terengganu,2020,11,ab,111
Terengganu,2020,11,all,1489
Terengganu,2020,11,b,420
Terengganu,2020,11,o,582
Terengganu,2020,12,a,291
Terengganu,2020,12,ab,79
Terengganu,2020,12,all,1186
Terengganu,2020,12,b,340
Terengganu,2020,12,o,476
Terengganu,2021,1,a,247
Terengganu,2021,1,ab,76
Terengganu,2021,1,all,1041
Terengganu,2021,1,b,291
Terengganu,2021,1,o,427
Terengganu,2021,2,a,304
Terengganu,2021,2,ab,73
Terengganu,2021,2,all,1203
Terengganu,2021,2,b,329
Terengganu,2021,2,o,497
Terengganu,2021,3,a,367
Terengganu,2021,3,ab,100
Terengganu,2021,3,all,1516
Terengganu,2021,3,b,423
Terengganu,2021,3,o,626
Terengganu,2021,4,a,356
Terengganu,2021,4,ab,103
Terengganu,2021,4,all,1434
Terengganu,2021,4,b,409
Terengganu,2021,4,o,566
Terengganu,2021,5,a,276
Terengganu,2021,5,ab,72
Terengganu,2021,5,all,1017
Terengganu,2021,5,b,275
Terengganu,2021,5,o,394
Terengganu,2021,6,a,393
Terengganu,2021,6,ab,136
Terengganu,2021,6,all,1679
Terengganu,2021,6,b,479
Terengganu,2021,6,o,671
Terengganu,2021,7,a,294
Terengganu,2021,7,ab,79
Terengganu,2021,7,all,1198
Terengganu,2021,7,b,339
Terengganu,2021,7,o,486
Terengganu,2021,8,a,335
Terengganu,2021,8,ab,88
Terengganu,2021,8,all,1322
Terengganu,2021,8,b,352
Terengganu,2021,8,o,547
Terengganu,2021,9,a,297
Terengganu,2021,9,ab,90
Terengganu,2021,9,all,1231
Terengganu,2021,9,b,366
Terengganu,2021,9,o,478
Terengganu,2021,10,a,363
Terengganu,2021,10,ab,115
Terengganu,2021,10,all,1441
Terengganu,2021,10,b,402
Terengganu,2021,10,o,561
Terengganu,2021,11,a,272
Terengganu,2021,11,ab,95
Terengganu,2021,11,all,1284
Terengganu,2021,11,b,304
Terengganu,2021,11,o,613
Terengganu,2021,12,a,451
Terengganu,2021,12,ab,129
Terengganu,2021,12,all,1814
Terengganu,2021,12,b,543
Terengganu,2021,12,o,691
Terengganu,2022,1,a,364
Terengganu,2022,1,ab,106
Terengganu,2022,1,all,1427
Terengganu,2022,1,b,414
Terengganu,2022,1,o,543
Terengganu,2022,2,a,264
Terengganu,2022,2,ab,67
Terengganu,2022,2,all,1068
Terengganu,2022,2,b,281
Terengganu,2022,2,o,456
Terengganu,2022,3,a,428
Terengganu,2022,3,ab,130
Terengganu,2022,3,all,1743
Terengganu,2022,3,b,531
Terengganu,2022,3,o,654
Terengganu,2022,4,a,375
Terengganu,2022,4,ab,103
Terengganu,2022,4,all,1549
Terengganu,2022,4,b,419
Terengganu,2022,4,o,652
Terengganu,2022,5,a,332
Terengganu,2022,5,ab,85
Terengganu,2022,5,all,1261
Terengganu,2022,5,b,317
Terengganu,2022,5,o,527
Terengganu,2022,6,a,411
Terengganu,2022,6,ab,111
Terengganu,2022,6,all,1670
Terengganu,2022,6,b,475
Terengganu,2022,6,o,673
Terengganu,2022,7,a,271
Terengganu,2022,7,ab,84
Terengganu,2022,7,all,1152
Terengganu,2022,7,b,321
Terengganu,2022,7,o,476
Terengganu,2022,8,a,468
Terengganu,2022,8,ab,134
Terengganu,2022,8,all,2020
Terengganu,2022,8,b,554
Terengganu,2022,8,o,864
Terengganu,2022,9,a,350
Terengganu,2022,9,ab,92
Terengganu,2022,9,all,1450
Terengganu,2022,9,b,409
Terengganu,2022,9,o,599
Terengganu,2022,10,a,443
Terengganu,2022,10,ab,104
Terengganu,2022,10,all,1737
Terengganu,2022,10,b,498
Terengganu,2022,10,o,692
Terengganu,2022,11,a,376
Terengganu,2022,11,ab,121
Terengganu,2022,11,all,1549
Terengganu,2022,11,b,418
Terengganu,2022,11,o,634
Terengganu,2022,12,a,384
Terengganu,2022,12,ab,114
Terengganu,2022,12,all,1600
Terengganu,2022,12,b,444
Terengganu,2022,12,o,658
Terengganu,2023,1,a,364
Terengganu,2023,1,ab,118
Terengganu,2023,1,all,1492
Terengganu,2023,1,b,422
Terengganu,2023,1,o,588
Terengganu,2023,2,a,328
Terengganu,2023,2,ab,94
Terengganu,2023,2,all,1384
Terengganu,2023,2,b,374
Terengganu,2023,2,o,587
Terengganu,2023,3,a,445
Terengganu,2023,3,ab,132
Terengganu,2023,3,all,1889
Terengganu,2023,3,b,528
Terengganu,2023,3,o,784
Terengganu,2023,4,a,359
Terengganu,2023,4,ab,119
Terengganu,2023,4,all,1490
Terengganu,2023,4,b,453
Terengganu,2023,4,o,559
Terengganu,2023,5,a,356
Terengganu,2023,5,ab,98
Terengganu,2023,5,all,1442
Terengganu,2023,5,b,392
Terengganu,2023,5,o,596
Terengganu,2023,6,a,357
Terengganu,2023,6,ab,112
Terengganu,2023,6,all,1604
Terengganu,2023,6,b,450
Terengganu,2023,6,o,685
Terengganu,2023,7,a,345
Terengganu,2023,7,ab,111
Terengganu,2023,7,all,1461
Terengganu,2023,7,b,402
Terengganu,2023,7,o,603
Terengganu,2023,8,a,430
Terengganu,2023,8,ab,138
Terengganu,2023,8,all,1778
Terengganu,2023,8,b,497
Terengganu,2023,8,o,713
Terengganu,2023,9,a,420
Terengganu,2023,9,ab,113
Terengganu,2023,9,all,1529
Terengganu,2023,9,b,408
Terengganu,2023,9,o,588
Terengganu,2023,10,a,420
Terengganu,2023,10,ab,123
Terengganu,2023,10,all,1819
Terengganu,2023,10,b,530
Terengganu,2023,10,o,745
Terengganu,2023,11,a,419
Terengganu,2023,11,ab,110
Terengganu,2023,11,all,1665
Terengganu,2023,11,b,398
Terengganu,2023,11,o,738
Terengganu,2023,12,a,443
Terengganu,2023,12,ab,130
Terengganu,2023,12,all,1807
Terengganu,2023,12,b,527
Terengganu,2023,12,o,706
Terengganu,2024,1,a,454
Terengganu,2024,1,ab,150
Terengganu,2024,1,all,1948
Terengganu,2024,1,b,575
Terengganu,2024,1,o,769
Terengganu,2024,2,a,302
Terengganu,2024,2,ab,96
Terengganu,2024,2,all,1348
Terengganu,2024,2,b,368
Terengganu,2024,2,o,582
Terengganu,2024,3,a,492
Terengganu,2024,3,ab,130
Terengganu,2024,3,all,1959
Terengganu,2024,3,b,567
Terengganu,2024,3,o,770
Terengganu,2024,4,a,425
Terengganu,2024,4,ab,112
Terengganu,2024,4,all,1574
Terengganu,2024,4,b,408
Terengganu,2024,4,o,629
Terengganu,2024,5,a,435
Terengganu,2024,5,ab,130
Terengganu,2024,5,all,1781
Terengganu,2024,5,b,507
Terengganu,2024,5,o,709
Terengganu,2024,6,a,415
Terengganu,2024,6,ab,129
Terengganu,2024,6,all,1775
Terengganu,2024,6,b,491
Terengganu,2024,6,o,740
Terengganu,2024,7,a,349
Terengganu,2024,7,ab,115
Terengganu,2024,7,all,1435
Terengganu,2024,7,b,373
Terengganu,2024,7,o,598
Terengganu,2024,8,a,473
Terengganu,2024,8,ab,126
Terengganu,2024,8,all,1883
Terengganu,2024,8,b,527
Terengganu,2024,8,o,757
Terengganu,2024,9,a,226
Terengganu,2024,9,ab,54
Terengganu,2024,9,all,841
Terengganu,2024,9,b,243
Terengganu,2024,9,o,318
